Date,W0000_0600,W0601_1200,W1201_1800,W1801_2359,WS1,WS2,WS3,WS4,A0000_0600,A0601_1200,A1201_1800,A1801_2359,A_Total,Accident
2020-10-06,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,0,2,4,TRUE
2020-10-07,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,15,TRUE
2020-10-08,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,8,TRUE
2020-10-09,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,2,12,TRUE
2020-10-10,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,0,8,TRUE
2020-10-11,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,10,TRUE
2020-10-12,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,0,2,9,TRUE
2020-10-13,Clear,Fog,Clear,Clear,NA,Moderate,NA,NA,2,0,2,2,9,TRUE
2020-10-14,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,2,10,TRUE
2020-10-15,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,8,TRUE
2020-10-16,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,2,8,TRUE
2020-10-17,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,11,TRUE
2020-10-18,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,2,0,2,TRUE
2020-10-19,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,2,2,6,TRUE
2020-10-20,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,2,10,TRUE
2020-10-21,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,10,TRUE
2020-10-22,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,40,TRUE
2020-10-23,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,20,TRUE
2020-10-24,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,12,TRUE
2020-10-25,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,0,12,TRUE
2020-10-26,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,2,7,TRUE
2020-10-27,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,7,TRUE
2020-10-28,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,0,8,TRUE
2020-10-29,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,2,13,TRUE
2020-10-30,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,16,TRUE
2020-10-31,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,2,16,TRUE
2020-11-01,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,15,TRUE
2020-11-02,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,2,14,TRUE
2020-11-03,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,2,14,TRUE
2020-11-04,Clear,Clear,Fog,Clear,NA,NA,Moderate,NA,2,2,2,2,34,TRUE
2020-11-05,Clear,Clear,Fog,Clear,NA,NA,Moderate,NA,2,2,2,0,21,TRUE
2020-11-06,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,9,TRUE
2020-11-07,Rain,Rain,Clear,Clear,Light,Light,NA,NA,2,2,2,2,22,TRUE
2020-11-08,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,7,TRUE
2020-11-09,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,13,TRUE
2020-11-10,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,15,TRUE
2020-11-11,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,0,2,8,TRUE
2020-11-12,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,19,TRUE
2020-11-13,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,15,TRUE
2020-11-14,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,0,25,TRUE
2020-11-15,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,15,TRUE
2020-11-16,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,2,17,TRUE
2020-11-17,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,20,TRUE
2020-11-18,Clear,Clear,Cold,Cold,NA,NA,Severe,Severe,2,2,2,2,26,TRUE
2020-11-19,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,2,23,TRUE
2020-11-20,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,18,TRUE
2020-11-21,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,26,TRUE
2020-11-22,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,17,TRUE
2020-11-23,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,12,TRUE
2020-11-24,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,2,20,TRUE
2020-11-25,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,25,TRUE
2020-11-26,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,14,TRUE
2020-11-27,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,7,TRUE
2020-11-28,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,0,11,TRUE
2020-11-29,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,9,TRUE
2020-11-30,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,2,19,TRUE
2020-12-01,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,18,TRUE
2020-12-02,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,39,TRUE
2020-12-03,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,4,2,2,17,TRUE
2020-12-04,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,0,18,TRUE
2020-12-05,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,FALSE
2020-12-06,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,2,7,TRUE
2020-12-07,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,13,TRUE
2020-12-08,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,27,TRUE
2020-12-09,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,20,TRUE
2020-12-10,Clear,Rain,Rain,Rain,NA,Light,Moderate,Light,2,0,2,2,14,TRUE
2020-12-11,Clear,Clear,Fog,Clear,NA,NA,Moderate,NA,2,2,2,2,31,TRUE
2020-12-12,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,2,21,TRUE
2020-12-13,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,0,19,TRUE
2020-12-14,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,13,TRUE
2020-12-15,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,2,14,TRUE
2020-12-16,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,12,TRUE
2020-12-17,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,2,16,TRUE
2020-12-18,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,25,TRUE
2020-12-19,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,24,TRUE
2020-12-20,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,21,TRUE
2020-12-21,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,0,6,TRUE
2020-12-22,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,2,14,TRUE
2020-12-23,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,27,TRUE
2020-12-24,Clear,Fog,Clear,Clear,NA,Moderate,NA,NA,2,2,2,2,18,TRUE
2020-12-25,Clear,Clear,Rain,Clear,NA,NA,Light,NA,2,0,0,0,4,TRUE
2020-12-26,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,12,TRUE
2020-12-27,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,14,TRUE
2020-12-28,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,13,TRUE
2020-12-29,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,2,19,TRUE
2020-12-30,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,12,TRUE
2020-12-31,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,33,TRUE
2021-01-01,Clear,Clear,Fog,Clear,NA,NA,Moderate,NA,2,2,2,2,22,TRUE
2021-01-02,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,0,5,TRUE
2021-01-03,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,9,TRUE
2021-01-04,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,18,TRUE
2021-01-05,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,11,TRUE
2021-01-06,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,20,TRUE
2021-01-07,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,0,16,TRUE
2021-01-08,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,32,TRUE
2021-01-09,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,0,10,TRUE
2021-01-10,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,21,TRUE
2021-01-11,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,12,TRUE
2021-01-12,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,15,TRUE
2021-01-13,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,25,TRUE
2021-01-14,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,17,TRUE
2021-01-15,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,17,TRUE
2021-01-16,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,23,TRUE
2021-01-17,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,5,TRUE
2021-01-18,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,9,TRUE
2021-01-19,Clear,Clear,Rain,Clear,NA,NA,Light,NA,2,2,2,2,18,TRUE
2021-01-20,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,14,TRUE
2021-01-21,Clear,Clear,Rain,Clear,NA,NA,Light,NA,2,2,2,2,14,TRUE
2021-01-22,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,38,TRUE
2021-01-23,Clear,Rain,Clear,Rain,NA,Light,NA,Moderate,2,2,2,2,26,TRUE
2021-01-24,Clear,Clear,Rain,Rain,NA,NA,Light,Light,2,2,2,2,31,TRUE
2021-01-25,Fog,Clear,Rain,Rain,Severe,NA,Light,Moderate,2,2,2,2,19,TRUE
2021-01-26,Rain,Rain,Clear,Clear,Light,Light,NA,NA,2,2,2,2,30,TRUE
2021-01-27,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,21,TRUE
2021-01-28,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,0,13,TRUE
2021-01-29,Rain,Clear,Clear,Rain,Light,NA,NA,Light,2,2,0,2,24,TRUE
2021-01-30,Rain,Clear,Fog,Clear,Moderate,NA,Moderate,NA,2,2,2,2,30,TRUE
2021-01-31,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,13,TRUE
2021-02-01,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,2,0,1,TRUE
2021-02-02,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,0,0,6,TRUE
2021-02-03,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,2,10,TRUE
2021-02-04,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,10,TRUE
2021-02-05,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,15,TRUE
2021-02-06,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,12,TRUE
2021-02-07,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,0,10,TRUE
2021-02-08,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,0,6,TRUE
2021-02-09,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,0,2,2,TRUE
2021-02-10,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,17,TRUE
2021-02-11,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,12,TRUE
2021-02-12,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,17,TRUE
2021-02-13,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,0,2,3,TRUE
2021-02-14,Rain,Clear,Clear,Clear,Light,NA,NA,NA,2,2,2,0,7,TRUE
2021-02-15,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,4,2,2,11,TRUE
2021-02-16,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,16,TRUE
2021-02-17,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,24,TRUE
2021-02-18,Clear,Clear,Cold,Cold,NA,NA,Severe,Severe,2,2,2,2,23,TRUE
2021-02-19,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,30,TRUE
2021-02-20,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,32,TRUE
2021-02-21,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,22,TRUE
2021-02-22,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,32,TRUE
2021-02-23,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,17,TRUE
2021-02-24,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,10,TRUE
2021-02-25,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,2,2,9,TRUE
2021-02-26,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,2,13,TRUE
2021-02-27,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,6,TRUE
2021-02-28,Clear,Clear,Clear,Clear,NA,NA,NA,NA,4,2,2,2,14,TRUE
2021-03-01,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,14,TRUE
2021-03-02,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,18,TRUE
2021-03-03,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,11,TRUE
2021-03-04,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,16,TRUE
2021-03-05,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,14,TRUE
2021-03-06,Clear,Clear,Clear,Fog,NA,NA,NA,Severe,2,2,2,2,17,TRUE
2021-03-07,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,0,2,5,TRUE
2021-03-08,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,18,TRUE
2021-03-09,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,13,TRUE
2021-03-10,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,17,TRUE
2021-03-11,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,7,TRUE
2021-03-12,Rain,Rain,Rain,Rain,Light,Light,Light,Light,2,2,2,2,5,TRUE
2021-03-13,Rain,Rain,Clear,Clear,Light,Light,NA,NA,2,2,2,2,16,TRUE
2021-03-14,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,9,TRUE
2021-03-15,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,12,TRUE
2021-03-16,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,10,TRUE
2021-03-17,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,2,8,TRUE
2021-03-18,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,2,10,TRUE
2021-03-19,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,6,TRUE
2021-03-20,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,9,TRUE
2021-03-21,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,0,2,7,TRUE
2021-03-22,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,15,TRUE
2021-03-23,Clear,Clear,Clear,Rain,NA,NA,NA,Light,2,2,2,2,9,TRUE
2021-03-24,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,0,2,10,TRUE
2021-03-25,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,0,3,TRUE
2021-03-26,Clear,Clear,Clear,Rain,NA,NA,NA,Light,4,2,2,2,16,TRUE
2021-03-27,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,17,TRUE
2021-03-28,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,0,7,TRUE
2021-03-29,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,23,TRUE
2021-03-30,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,14,TRUE
2021-03-31,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,0,10,TRUE
2021-04-01,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,16,TRUE
2021-04-02,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,15,TRUE
2021-04-03,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,9,TRUE
2021-04-04,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,18,TRUE
2021-04-05,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,27,TRUE
2021-04-06,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,7,TRUE
2021-04-07,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,16,TRUE
2021-04-08,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,12,TRUE
2021-04-09,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,21,TRUE
2021-04-10,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,9,TRUE
2021-04-11,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,13,TRUE
2021-04-12,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,12,TRUE
2021-04-13,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,21,TRUE
2021-04-14,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,21,TRUE
2021-04-15,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,16,TRUE
2021-04-16,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,22,TRUE
2021-04-17,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,11,TRUE
2021-04-18,Clear,Clear,Clear,Rain,NA,NA,NA,Light,2,0,2,0,6,TRUE
2021-04-19,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,26,TRUE
2021-04-20,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,19,TRUE
2021-04-21,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,15,TRUE
2021-04-22,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,0,8,TRUE
2021-04-23,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,22,TRUE
2021-04-24,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,12,TRUE
2021-04-25,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,2,8,TRUE
2021-04-26,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,18,TRUE
2021-04-27,Clear,Rain,Rain,Clear,NA,Light,Light,NA,2,2,2,2,19,TRUE
2021-04-28,Rain,Clear,Clear,Rain,Light,NA,NA,Light,2,2,2,2,11,TRUE
2021-04-29,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,0,0,1,TRUE
2021-04-30,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,16,TRUE
2021-05-01,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,9,TRUE
2021-05-02,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,2,5,TRUE
2021-05-03,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,16,TRUE
2021-05-04,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,23,TRUE
2021-05-05,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,22,TRUE
2021-05-06,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,16,TRUE
2021-05-07,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,11,TRUE
2021-05-08,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,7,TRUE
2021-05-09,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,2,4,TRUE
2021-05-10,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,17,TRUE
2021-05-11,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,0,2,3,TRUE
2021-05-12,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,23,TRUE
2021-05-13,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,5,TRUE
2021-05-14,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,18,TRUE
2021-05-15,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,0,5,TRUE
2021-05-16,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,8,TRUE
2021-05-17,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,16,TRUE
2021-05-18,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,19,TRUE
2021-05-19,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,29,TRUE
2021-05-20,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,13,TRUE
2021-05-21,Clear,Rain,Rain,Clear,NA,Light,Light,NA,2,2,0,2,12,TRUE
2021-05-22,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,15,TRUE
2021-05-23,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,15,TRUE
2021-05-24,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,28,TRUE
2021-05-25,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,23,TRUE
2021-05-26,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,32,TRUE
2021-05-27,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,0,15,TRUE
2021-05-28,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,23,TRUE
2021-05-29,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,0,9,TRUE
2021-05-30,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,2,16,TRUE
2021-05-31,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,10,TRUE
2021-06-01,Clear,Clear,Cold,Cold,NA,NA,Severe,Severe,2,2,2,2,22,TRUE
2021-06-02,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,27,TRUE
2021-06-03,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,20,TRUE
2021-06-04,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,26,TRUE
2021-06-05,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,11,TRUE
2021-06-06,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,2,8,TRUE
2021-06-07,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,13,TRUE
2021-06-08,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,20,TRUE
2021-06-09,Clear,Fog,Clear,Clear,NA,Moderate,NA,NA,2,2,2,2,25,TRUE
2021-06-10,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,25,TRUE
2021-06-11,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,37,TRUE
2021-06-12,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,21,TRUE
2021-06-13,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,18,TRUE
2021-06-14,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,11,TRUE
2021-06-15,Clear,Clear,Clear,Fog,NA,NA,NA,Moderate,2,2,2,2,52,TRUE
2021-06-16,Rain,Clear,Clear,Clear,Light,NA,NA,NA,2,2,2,2,17,TRUE
2021-06-17,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,20,TRUE
2021-06-18,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,35,TRUE
2021-06-19,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,12,TRUE
2021-06-20,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,9,TRUE
2021-06-21,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,14,TRUE
2021-06-22,Clear,Clear,Clear,Fog,NA,NA,NA,Moderate,2,2,2,2,27,TRUE
2021-06-23,Rain,Clear,Rain,Rain,Light,NA,Light,Light,2,0,2,2,36,TRUE
2021-06-24,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,25,TRUE
2021-06-25,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,21,TRUE
2021-06-26,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,0,13,TRUE
2021-06-27,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,17,TRUE
2021-06-28,Fog,Clear,Clear,Clear,Moderate,NA,NA,NA,2,2,2,2,22,TRUE
2021-06-29,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,16,TRUE
2021-06-30,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,21,TRUE
2021-07-01,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,21,TRUE
2021-07-02,Rain,Rain,Clear,Clear,Light,Light,NA,NA,2,0,2,2,20,TRUE
2021-07-03,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,2,8,TRUE
2021-07-04,Rain,Rain,Clear,Clear,Light,Light,NA,NA,2,2,2,2,19,TRUE
2021-07-05,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,2,9,TRUE
2021-07-06,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,24,TRUE
2021-07-07,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,28,TRUE
2021-07-08,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,26,TRUE
2021-07-09,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,24,TRUE
